Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.99 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-102732
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.99->0.99, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18584 |OrigR: 211.0 ShpR: 555.6 |X:  273.0(2486.0) AvgX100: 917.5 |AvgR:1841.9(2230.2)2423 |Ls: 2.4912 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18585 |OrigR: 211.0 ShpR: 555.6 |X:  273.0(2486.0) AvgX100: 918.4 |AvgR:1843.8(2230.2)2424 |Ls: 2.3081 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18586 |OrigR:1506.0 ShpR:3250.6 |X: 1617.0(2486.0) AvgX100: 924.4 |AvgR:1855.7(2230.2)2425 |Ls: 2.8658 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18587 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(2486.0) AvgX100: 915.1 |AvgR:1836.8(2230.2)2426 |Ls: 2.6269 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18588 |OrigR:1472.0 ShpR:3166.7 |X: 1610.0(2486.0) AvgX100: 921.7 |AvgR:1849.2(2230.2)2427 |Ls: 3.0598 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18589 |OrigR: 544.0 ShpR:1248.4 |X:  613.0(2486.0) AvgX100: 919.8 |AvgR:1846.0(2230.2)2428 |Ls: 2.9074 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18590 |OrigR: 634.0 ShpR:1434.9 |X:  703.0(2486.0) AvgX100: 920.6 |AvgR:1847.6(2230.2)2429 |Ls: 3.2036 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18591 |OrigR: 544.0 ShpR:1248.4 |X:  613.0(2486.0) AvgX100: 913.3 |AvgR:1833.7(2230.2)2430 |Ls: 2.7626 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18592 |OrigR: 920.0 ShpR:2035.0 |X:  999.0(2486.0) AvgX100: 917.1 |AvgR:1841.3(2230.2)2431 |Ls: 3.2175 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18593 |OrigR: 934.0 ShpR:2047.9 |X: 1050.0(2486.0) AvgX100: 908.5 |AvgR:1824.5(2230.2)2432 |Ls: 2.7599 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18594 |OrigR: 732.0 ShpR:1638.7 |X:  807.0(2486.0) AvgX100: 908.5 |AvgR:1824.5(2230.2)2433 |Ls: 3.4093 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18595 |OrigR: 541.0 ShpR:1240.1 |X:  610.0(2486.0) AvgX100: 910.1 |AvgR:1827.7(2230.2)2434 |Ls: 3.6779 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18596 |OrigR: 915.0 ShpR:2022.0 |X:  998.0(2486.0) AvgX100: 900.1 |AvgR:1807.3(2230.2)2435 |Ls: 2.6222 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18597 |OrigR:1749.0 ShpR:3762.4 |X: 1848.0(2486.0) AvgX100: 908.5 |AvgR:1825.8(2230.2)2436 |Ls: 3.0076 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18598 |OrigR:1634.0 ShpR:3461.9 |X: 1849.0(2486.0) AvgX100: 910.9 |AvgR:1827.5(2230.2)2437 |Ls: 2.8608 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18599 |OrigR:1505.0 ShpR:3244.0 |X: 1622.0(2486.0) AvgX100: 917.9 |AvgR:1841.2(2230.2)2438 |Ls: 2.6605 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18600 |OrigR: 868.0 ShpR:1925.3 |X:  946.0(2486.0) AvgX100: 919.2 |AvgR:1844.1(2230.2)2439 |Ls: 4.0314 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18601 |OrigR:1095.0 ShpR:2401.0 |X: 1174.0(2486.0) AvgX100: 922.9 |AvgR:1851.6(2230.2)2440 |Ls: 3.2023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18602 |OrigR:1513.0 ShpR:3272.3 |X: 1606.0(2486.0) AvgX100: 925.3 |AvgR:1856.4(2230.2)2441 |Ls: 3.7552 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18603 |OrigR: 590.0 ShpR:1369.5 |X:  690.0(2486.0) AvgX100: 929.4 |AvgR:1864.6(2230.2)2442 |Ls: 2.8424 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18604 |OrigR: 682.0 ShpR:1509.2 |X:  806.0(2486.0) AvgX100: 921.3 |AvgR:1847.4(2230.2)2443 |Ls: 2.7151 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18605 |OrigR: 970.0 ShpR:2139.5 |X: 1052.0(2486.0) AvgX100: 923.7 |AvgR:1852.4(2230.2)2444 |Ls: 2.8359 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18606 |OrigR: 727.0 ShpR:1623.7 |X:  810.0(2486.0) AvgX100: 923.7 |AvgR:1852.3(2230.2)2445 |Ls: 3.8164 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18607 |OrigR: 746.0 ShpR:1672.6 |X:  817.0(2486.0) AvgX100: 917.8 |AvgR:1840.4(2230.2)2446 |Ls: 2.6630 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18608 |OrigR: 734.0 ShpR:1644.4 |X:  807.0(2486.0) AvgX100: 924.0 |AvgR:1853.2(2230.2)2447 |Ls: 2.6857 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18609 |OrigR:1462.0 ShpR:3131.7 |X: 1621.0(2486.0) AvgX100: 933.2 |AvgR:1870.1(2230.2)2448 |Ls: 3.0250 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18610 |OrigR: 743.0 ShpR:1663.8 |X:  818.0(2486.0) AvgX100: 922.9 |AvgR:1851.0(2230.2)2449 |Ls: 4.6004 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18611 |OrigR: 848.0 ShpR:1881.3 |X:  936.0(2486.0) AvgX100: 916.1 |AvgR:1837.1(2230.2)2450 |Ls: 2.6930 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18612 |OrigR:1266.0 ShpR:2759.6 |X: 1352.0(2486.0) AvgX100: 921.5 |AvgR:1848.2(2230.2)2451 |Ls: 2.9607 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18613 |OrigR:1534.0 ShpR:3321.4 |X: 1620.0(2486.0) AvgX100: 928.4 |AvgR:1862.5(2230.2)2452 |Ls: 2.5138 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18614 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(2486.0) AvgX100: 926.4 |AvgR:1858.3(2230.2)2453 |Ls: 2.7204 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18615 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(2486.0) AvgX100: 923.9 |AvgR:1853.5(2230.2)2454 |Ls: 3.5426 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18616 |OrigR: 859.0 ShpR:1911.4 |X:  933.0(2486.0) AvgX100: 914.8 |AvgR:1834.9(2230.2)2455 |Ls: 2.9201 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18617 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(2486.0) AvgX100: 918.4 |AvgR:1842.3(2230.2)2456 |Ls: 2.6864 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18618 |OrigR: 727.0 ShpR:1621.7 |X:  819.0(2486.0) AvgX100: 906.7 |AvgR:1822.8(2230.2)2457 |Ls: 3.0064 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18619 |OrigR: 728.0 ShpR:1627.8 |X:  805.0(2486.0) AvgX100: 907.7 |AvgR:1824.8(2230.2)2458 |Ls: 4.1207 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18620 |OrigR: 727.0 ShpR:1625.2 |X:  806.0(2486.0) AvgX100: 907.6 |AvgR:1824.5(2230.2)2459 |Ls: 3.6195 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18621 |OrigR:1101.0 ShpR:2412.6 |X: 1186.0(2486.0) AvgX100: 911.2 |AvgR:1832.7(2230.2)2460 |Ls: 2.4700 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18622 |OrigR: 649.0 ShpR:1471.9 |X:  719.0(2486.0) AvgX100: 910.2 |AvgR:1832.5(2230.2)2461 |Ls: 2.2827 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18623 |OrigR:1260.0 ShpR:2744.0 |X: 1353.0(2486.0) AvgX100: 919.3 |AvgR:1851.0(2230.2)2462 |Ls: 2.9223 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18624 |OrigR:1469.0 ShpR:3151.4 |X: 1622.0(2486.0) AvgX100: 929.4 |AvgR:1870.0(2230.2)2463 |Ls: 3.1884 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18625 |OrigR: 387.0 ShpR: 919.2 |X:  450.0(2486.0) AvgX100: 925.8 |AvgR:1862.7(2230.2)2464 |Ls: 3.3714 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18626 |OrigR: 473.0 ShpR: 966.8 |X:  808.0(2486.0) AvgX100: 915.4 |AvgR:1835.9(2230.2)2465 |Ls: 2.8079 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18627 |OrigR: 734.0 ShpR:1642.4 |X:  812.0(2486.0) AvgX100: 916.5 |AvgR:1837.9(2230.2)2466 |Ls: 3.2333 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18628 |OrigR:  76.0 ShpR: 268.1 |X:  141.0(2486.0) AvgX100: 904.3 |AvgR:1812.8(2230.2)2467 |Ls: 2.7004 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18629 |OrigR: 103.0 ShpR: 325.8 |X:  166.0(2486.0) AvgX100: 896.8 |AvgR:1797.3(2230.2)2468 |Ls: 2.1640 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18630 |OrigR: 736.0 ShpR:1647.6 |X:  816.0(2486.0) AvgX100: 897.9 |AvgR:1799.4(2230.2)2469 |Ls: 2.9392 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18631 |OrigR: 112.0 ShpR: 344.7 |X:  174.0(2486.0) AvgX100: 881.1 |AvgR:1766.0(2230.2)2470 |Ls: 2.2922 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18632 |OrigR: 212.0 ShpR: 557.2 |X:  274.0(2486.0) AvgX100: 879.4 |AvgR:1762.3(2230.2)2471 |Ls: 2.1973 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18633 |OrigR: 740.0 ShpR:1656.5 |X:  815.0(2486.0) AvgX100: 883.0 |AvgR:1769.7(2230.2)2472 |Ls: 2.9650 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18634 |OrigR:1509.0 ShpR:3261.4 |X: 1602.0(2486.0) AvgX100: 891.0 |AvgR:1785.9(2230.2)2473 |Ls: 3.6205 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18635 |OrigR: 727.0 ShpR:1625.2 |X:  805.0(2486.0) AvgX100: 890.8 |AvgR:1785.5(2230.2)2474 |Ls: 3.0701 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18636 |OrigR:1508.0 ShpR:3254.8 |X: 1618.0(2486.0) AvgX100: 904.4 |AvgR:1812.9(2230.2)2475 |Ls: 3.5419 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18637 |OrigR:1284.0 ShpR:2799.4 |X: 1365.0(2486.0) AvgX100: 906.4 |AvgR:1818.1(2230.2)2476 |Ls: 2.4938 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18638 |OrigR:1778.0 ShpR:3830.8 |X: 1871.0(2486.0) AvgX100: 915.7 |AvgR:1837.6(2230.2)2477 |Ls: 2.6678 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18639 |OrigR: 711.0 ShpR:1579.6 |X:  824.0(2486.0) AvgX100: 922.6 |AvgR:1850.9(2230.2)2478 |Ls: 2.4483 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18640 |OrigR: 210.0 ShpR: 553.5 |X:  272.0(2486.0) AvgX100: 906.9 |AvgR:1819.3(2230.2)2479 |Ls: 4.6182 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18641 |OrigR: 610.0 ShpR:1378.0 |X:  690.0(2486.0) AvgX100: 905.6 |AvgR:1816.6(2230.2)2480 |Ls: 2.3478 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18642 |OrigR: 210.0 ShpR: 553.5 |X:  272.0(2486.0) AvgX100: 905.7 |AvgR:1816.9(2230.2)2481 |Ls: 2.7514 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18643 |OrigR: 863.0 ShpR:1918.3 |X:  936.0(2486.0) AvgX100: 907.0 |AvgR:1819.7(2230.2)2482 |Ls: 3.3203 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18644 |OrigR: 735.0 ShpR:1646.0 |X:  809.0(2486.0) AvgX100: 906.9 |AvgR:1820.0(2230.2)2483 |Ls: 2.6503 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18645 |OrigR:1525.0 ShpR:3301.5 |X: 1617.0(2486.0) AvgX100: 915.0 |AvgR:1836.7(2230.2)2484 |Ls: 2.6249 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18646 |OrigR: 197.0 ShpR: 521.2 |X:  259.0(2486.0) AvgX100: 914.9 |AvgR:1836.4(2230.2)2485 |Ls: 2.8659 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18647 |OrigR: 640.0 ShpR:1450.0 |X:  711.0(2486.0) AvgX100: 919.2 |AvgR:1845.3(2230.2)2486 |Ls: 2.6889 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18648 |OrigR: 862.0 ShpR:1918.2 |X:  936.0(2486.0) AvgX100: 926.6 |AvgR:1860.4(2230.2)2487 |Ls: 2.4484 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18649 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2486.0) AvgX100: 919.9 |AvgR:1847.1(2230.2)2488 |Ls: 3.1950 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18650 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2486.0) AvgX100: 906.4 |AvgR:1819.9(2230.2)2489 |Ls: 2.5748 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18651 |OrigR:1524.0 ShpR:3297.9 |X: 1617.0(2486.0) AvgX100: 918.1 |AvgR:1843.6(2230.2)2490 |Ls: 2.6657 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18652 |OrigR: 876.0 ShpR:1946.6 |X:  950.0(2486.0) AvgX100: 911.4 |AvgR:1830.0(2230.2)2491 |Ls: 2.6806 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18653 |OrigR: 922.0 ShpR:2037.7 |X: 1004.0(2486.0) AvgX100: 909.6 |AvgR:1826.7(2230.2)2492 |Ls: 2.6047 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18654 |OrigR: 194.0 ShpR: 516.4 |X:  257.0(2486.0) AvgX100: 893.1 |AvgR:1795.5(2230.2)2493 |Ls: 2.7620 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18655 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2486.0) AvgX100: 887.6 |AvgR:1785.1(2230.2)2494 |Ls: 2.5002 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18656 |OrigR: 706.0 ShpR:1569.6 |X:  812.0(2486.0) AvgX100: 883.8 |AvgR:1776.6(2230.2)2495 |Ls: 3.0023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18657 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(2486.0) AvgX100: 867.4 |AvgR:1743.2(2230.2)2496 |Ls: 3.1891 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18658 |OrigR:1369.0 ShpR:2898.9 |X: 1611.0(2486.0) AvgX100: 871.6 |AvgR:1748.1(2230.2)2497 |Ls: 3.0210 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18659 |OrigR: 391.0 ShpR: 931.6 |X:  456.0(2486.0) AvgX100: 868.0 |AvgR:1741.3(2230.2)2498 |Ls: 2.6058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18660 |OrigR: 524.0 ShpR:1092.9 |X:  818.0(2486.0) AvgX100: 869.0 |AvgR:1737.5(2230.2)2499 |Ls: 3.1298 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18661 |OrigR: 384.0 ShpR: 915.4 |X:  449.0(2486.0) AvgX100: 863.4 |AvgR:1727.3(2230.2)2500 |Ls: 2.7141 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18662 |OrigR: 351.0 ShpR: 854.6 |X:  423.0(2486.0) AvgX100: 864.9 |AvgR:1730.3(2230.2)2501 |Ls: 3.2459 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18663 |OrigR: 319.0 ShpR: 808.9 |X:  405.0(2486.0) AvgX100: 861.9 |AvgR:1724.0(2230.2)2502 |Ls: 2.7014 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18664 |OrigR: 206.0 ShpR: 543.6 |X:  268.0(2486.0) AvgX100: 860.1 |AvgR:1720.4(2230.2)2503 |Ls: 2.9576 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18665 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 858.4 |AvgR:1716.9(2230.2)2504 |Ls: 2.9703 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18666 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 851.7 |AvgR:1703.3(2230.2)2505 |Ls: 7.9542 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18667 |OrigR: 357.0 ShpR: 856.2 |X:  423.0(2486.0) AvgX100: 847.9 |AvgR:1695.5(2230.2)2506 |Ls: 2.4274 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18668 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 840.6 |AvgR:1680.7(2230.2)2507 |Ls: 10.5045 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18669 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 835.1 |AvgR:1669.5(2230.2)2508 |Ls: 3.2746 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18670 |OrigR: 207.0 ShpR: 545.7 |X:  269.0(2486.0) AvgX100: 827.2 |AvgR:1653.6(2230.2)2509 |Ls: 2.9573 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18671 |OrigR: 381.0 ShpR: 906.6 |X:  445.0(2486.0) AvgX100: 825.6 |AvgR:1650.2(2230.2)2510 |Ls: 2.4172 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18672 |OrigR: 381.0 ShpR: 906.6 |X:  445.0(2486.0) AvgX100: 813.8 |AvgR:1626.1(2230.2)2511 |Ls: 3.1360 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18673 |OrigR: 296.0 ShpR: 722.1 |X:  365.0(2486.0) AvgX100: 811.3 |AvgR:1620.8(2230.2)2512 |Ls: 2.4980 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18674 |OrigR: 330.0 ShpR: 798.0 |X:  398.0(2486.0) AvgX100: 796.8 |AvgR:1591.3(2230.2)2513 |Ls: 2.9045 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18675 |OrigR: 310.0 ShpR: 752.5 |X:  378.0(2486.0) AvgX100: 788.7 |AvgR:1574.7(2230.2)2514 |Ls: 3.7662 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18676 |OrigR:  34.0 ShpR: 393.4 |X:  218.0(2486.0) AvgX100: 788.1 |AvgR:1573.0(2230.2)2515 |Ls: 3.8503 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18677 |OrigR:  29.0 ShpR: 383.9 |X:  214.0(2486.0) AvgX100: 781.0 |AvgR:1557.9(2230.2)2516 |Ls: 2.6664 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18678 |OrigR: 689.0 ShpR:1564.9 |X:  831.0(2486.0) AvgX100: 786.5 |AvgR:1568.0(2230.2)2517 |Ls: 3.1450 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18679 |OrigR:1099.0 ShpR:2406.9 |X: 1187.0(2486.0) AvgX100: 795.7 |AvgR:1586.5(2230.2)2518 |Ls: 2.4093 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18680 |OrigR: 140.0 ShpR: 404.5 |X:  200.0(2486.0) AvgX100: 785.9 |AvgR:1566.5(2230.2)2519 |Ls: 3.6211 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18681 |OrigR: 387.0 ShpR: 921.2 |X:  451.0(2486.0) AvgX100: 785.9 |AvgR:1566.7(2230.2)2520 |Ls: 3.9281 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18682 |OrigR: 383.0 ShpR: 912.3 |X:  447.0(2486.0) AvgX100: 787.6 |AvgR:1570.2(2230.2)2521 |Ls: 2.8919 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18683 |OrigR: 641.0 ShpR:1456.1 |X:  711.0(2486.0) AvgX100: 792.0 |AvgR:1579.2(2230.2)2522 |Ls: 6.2904 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18684 |OrigR: 128.0 ShpR: 379.3 |X:  189.0(2486.0) AvgX100: 791.2 |AvgR:1577.5(2230.2)2523 |Ls: 2.9845 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18685 |OrigR: 556.0 ShpR:1276.6 |X:  624.0(2486.0) AvgX100: 794.7 |AvgR:1584.7(2230.2)2524 |Ls: 3.1578 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18686 |OrigR: 209.0 ShpR: 548.9 |X:  270.0(2486.0) AvgX100: 781.2 |AvgR:1557.7(2230.2)2525 |Ls: 3.4447 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18687 |OrigR: 209.0 ShpR: 548.9 |X:  270.0(2486.0) AvgX100: 775.9 |AvgR:1546.6(2230.2)2526 |Ls: 10.8407 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18688 |OrigR: 740.0 ShpR:1657.5 |X:  816.0(2486.0) AvgX100: 767.9 |AvgR:1531.5(2230.2)2527 |Ls: 2.2991 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
